left_id,left_label,right_id,right_label
290839,211122,290839,211122
290842,211126,290842,211126
290844,211128,290844,211128
290845,211129,290845,211129
290846,211130,290846,211130
290849,211133,290849,211133
290850,211135,290850,211135
290853,211138,290853,211138
290854,211139,290854,211139
290855,211140,290855,211140
290857,211142,290857,211142
290858,211143,290858,211143
290859,211144,290859,211144
290860,211146,290860,211146
290862,211148,290862,211148
290864,211150,290864,211150
290865,211151,290865,211151
290866,211152,290866,211152
290867,211153,290867,211153
290868,211154,290868,211154
290869,211155,290869,211155
290870,211157,290870,211157
290871,211158,290871,211158
290872,211159,290872,211159
290874,211161,290874,211161
290875,211162,290875,211162
290876,211163,290876,211163
290878,211165,290878,211165
290880,211168,290880,211168
290881,211169,290881,211169
290882,194855,290882,194855
290883,211170,290883,211170
290885,211172,290885,211172
290886,211173,290886,211173
290887,211174,290887,211174
290889,211176,290889,211176
290890,211178,290890,211178
290895,211183,290895,211183
290896,211184,290896,211184
290897,211185,290897,211185
290902,211192,290902,211192
290904,211194,290904,211194
290905,211195,290905,211195
290908,211198,290908,211198
290909,211199,290909,211199
290910,211201,290910,211201
290913,211204,290913,211204
290917,211208,290917,211208
290918,211209,290918,211209
290919,211210,290919,211210
290920,211212,290920,211212
290921,211213,290921,211213
290922,211214,290922,211214
290924,211216,290924,211216
290928,211220,290928,211220
290929,211221,290929,211221
290931,211224,290931,211224
290932,211225,290932,211225
290933,211226,290933,211226
290936,211229,290936,211229
290938,211231,290938,211231
290940,211234,290940,211234
290941,211235,290941,211235
290942,211236,290942,211236
290948,211242,290948,211242
290950,211245,290950,211245
290951,211246,290951,211246
290953,211248,290953,211248
290955,211250,290955,211250
290957,211252,290957,211252
290958,211253,290958,211253
290959,211254,290959,211254
290960,211256,290960,211256
290961,148192,290961,148192
290963,211258,290963,211258
290964,211259,290964,211259
290965,211260,290965,211260
290966,211261,290966,211261
290968,211263,290968,211263
290969,211264,290969,211264
290971,211267,290971,211267
290973,211269,290973,211269
290977,211273,290977,211273
290978,211274,290978,211274
290979,211275,290979,211275
290982,211279,290982,211279
290983,211280,290983,211280
290984,211281,290984,211281
290987,211284,290987,211284
290988,211285,290988,211285
290989,211286,290989,211286
290991,211289,290991,211289
290993,211291,290993,211291
290995,211293,290995,211293
290997,211295,290997,211295
290999,211297,290999,211297
291003,211304,291003,211304
291004,211305,291004,211305
291005,211306,291005,211306
291006,211307,291006,211307
291008,211309,291008,211309
291009,211310,291009,211310
291010,211312,291010,211312
291011,211313,291011,211313
291012,211314,291012,211314
291014,211316,291014,211316
291016,211318,291016,211318
291018,211320,291018,211320
291019,211321,291019,211321
291020,211323,291020,211323
291021,211324,291021,211324
291022,211325,291022,211325
291024,211327,291024,211327
291025,211328,291025,211328
291026,211329,291026,211329
291027,211330,291027,211330
291028,211331,291028,211331
291030,211334,291030,211334
291031,211335,291031,211335
291032,211336,291032,211336
291033,211337,291033,211337
291034,211338,291034,211338
291035,211339,291035,211339
291037,211341,291037,211341
291039,211343,291039,211343
291044,165012,291044,165012
291045,211349,291045,211349
291046,211350,291046,211350
291047,211351,291047,211351
291048,211352,291048,211352
291050,211355,291050,211355
291053,211358,291053,211358
291054,211359,291054,211359
291056,211361,291056,211361
291058,211363,291058,211363
291059,211364,291059,211364
291060,211366,291060,211366
291062,211368,291062,211368
291063,211369,291063,211369
291065,211371,291065,211371
291066,211372,291066,211372
291067,121184,291067,121184
291070,211376,291070,211376
291071,211377,291071,211377
291074,211380,291074,211380
291075,211381,291075,211381
291078,211384,291078,211384
291079,211385,291079,211385
291081,211388,291081,211388
291083,211390,291083,211390
291084,211391,291084,211391
291086,211393,291086,211393
291088,211395,291088,211395
291089,211396,291089,211396
291090,211398,291090,211398
291091,211399,291091,211399
291094,211402,291094,211402
291097,211405,291097,211405
291098,211406,291098,211406
291099,211407,291099,211407
291100,211410,291100,211410
291101,211411,291101,211411
291102,211412,291102,211412
291103,211413,291103,211413
291106,211416,291106,211416
291107,211417,291107,211417
291108,211418,291108,211418
291113,211424,291113,211424
291116,211427,291116,211427
291117,211428,291117,211428
291119,211430,291119,211430
291120,211432,291120,211432
291122,211434,291122,211434
291123,211435,291123,211435
291124,211436,291124,211436
291126,211438,291126,211438
291127,211439,291127,211439
291129,211441,291129,211441
291130,211443,291130,211443
291131,211444,291131,211444
291132,211445,291132,211445
291133,211446,291133,211446
291134,211447,291134,211447
291136,211449,291136,211449
291137,211450,291137,211450
291140,211454,291140,211454
291142,211456,291142,211456
291145,211459,291145,211459
291146,211460,291146,211460
291147,211461,291147,211461
291148,211462,291148,211462
291149,211463,291149,211463
291153,211468,291153,211468
291156,211471,291156,211471
291158,211473,291158,211473
291159,211474,291159,211474
291160,211476,291160,211476
291164,211480,291164,211480
291165,211481,291165,211481
291166,211482,291166,211482
291167,211483,291167,211483
291168,211484,291168,211484
291169,211485,291169,211485
291170,211487,291170,211487
291171,211488,291171,211488
291172,211489,291172,211489
291174,211491,291174,211491
291175,211492,291175,211492
291176,211493,291176,211493
291177,211494,291177,211494
291178,211495,291178,211495
291179,211496,291179,211496
291180,211498,291180,211498
291181,211499,291181,211499
291183,211501,291183,211501
291187,211505,291187,211505
291188,211506,291188,211506
291189,211507,291189,211507
291191,211510,291191,211510
291192,211511,291192,211511
291193,211512,291193,211512
291195,211514,291195,211514
291198,211517,291198,211517
291200,211521,291200,211521
291201,211522,291201,211522
291203,211524,291203,211524
291208,211529,291208,211529
291210,211532,291210,211532
291212,211534,291212,211534
291213,211535,291213,211535
291216,211538,291216,211538
291217,211539,291217,211539
291218,211540,291218,211540
291219,211541,291219,211541
291223,211546,291223,211546
291224,211547,291224,211547
291225,211548,291225,211548
291226,211549,291226,211549
291229,211552,291229,211552
291230,211554,291230,211554
291231,211555,291231,211555
291235,211559,291235,211559
291236,211560,291236,211560
291238,211562,291238,211562
291239,211563,291239,211563
291241,211566,291241,211566
291244,211569,291244,211569
291245,211570,291245,211570
291246,211571,291246,211571
291247,211572,291247,211572
291248,211573,291248,211573
291249,211574,291249,211574
291250,211576,291250,211576
291251,211577,291251,211577
291252,211578,291252,211578
291255,211581,291255,211581
291257,211583,291257,211583
291258,211584,291258,211584
291261,211588,291261,211588
291262,211589,291262,211589
291263,211590,291263,211590
291264,211591,291264,211591
291268,211595,291268,211595
291269,211596,291269,211596
291273,211601,291273,211601
291274,211602,291274,211602
291275,211603,291275,211603
291280,211609,291280,211609
291284,211613,291284,211613
291285,211614,291285,211614
291286,211615,291286,211615
291288,211617,291288,211617
291289,211618,291289,211618
291290,211620,291290,211620
291292,211622,291292,211622
291293,211623,291293,211623
291294,211624,291294,211624
291295,211625,291295,211625
291296,211626,291296,211626
291298,265584,291298,265584
291299,211629,291299,211629
291300,211632,291300,211632
291301,211633,291301,211633
291304,211636,291304,211636
291305,211637,291305,211637
291308,211640,291308,211640
291310,211643,291310,211643
291312,211645,291312,211645
291314,211647,291314,211647
291318,211651,291318,211651
291319,211652,291319,211652
291320,211654,291320,211654
291321,211655,291321,211655
291323,211657,291323,211657
291324,211658,291324,211658
291326,211660,291326,211660
291327,211661,291327,211661
291328,211662,291328,211662
291329,211663,291329,211663
291330,211665,291330,211665
291331,211666,291331,211666
291333,211668,291333,211668
291334,211669,291334,211669
291336,211671,291336,211671
291337,211672,291337,211672
291338,211673,291338,211673
291340,211676,291340,211676
291341,211677,291341,211677
291342,211678,291342,211678
291343,211679,291343,211679
291344,211680,291344,211680
291345,211681,291345,211681
291346,211682,291346,211682
291347,211683,291347,211683
291348,211684,291348,211684
291350,211687,291350,211687
291351,211688,291351,211688
291353,211690,291353,211690
291354,211691,291354,211691
291357,211694,291357,211694
291359,211696,291359,211696
291360,211698,291360,211698
291361,211699,291361,211699
291364,211702,291364,211702
291365,211703,291365,211703
291366,211704,291366,211704
291367,211705,291367,211705
291370,211709,291370,211709
291372,211711,291372,211711
291373,211712,291373,211712
291374,211713,291374,211713
291376,211715,291376,211715
291378,211717,291378,211717
291379,211718,291379,211718
291380,211720,291380,211720
291382,211722,291382,211722
291383,211723,291383,211723
291386,211726,291386,211726
291387,211727,291387,211727
291389,211729,291389,211729
291390,211731,291390,211731
291391,211732,291391,211732
291392,211733,291392,211733
291393,211734,291393,211734
291395,211736,291395,211736
291396,211737,291396,211737
291398,211739,291398,211739
291400,211743,291400,211743
291402,211745,291402,211745
291403,211746,291403,211746
291405,211748,291405,211748
291406,211749,291406,211749
291407,211750,291407,211750
291409,211752,291409,211752
291411,211755,291411,211755
291412,211756,291412,211756
291413,211757,291413,211757
291414,211758,291414,211758
291416,211760,291416,211760
291417,211761,291417,211761
291418,211762,291418,211762
291421,211766,291421,211766
291422,211767,291422,211767
291423,211768,291423,211768
291424,211769,291424,211769
291425,211770,291425,211770
291426,211771,291426,211771
291427,211772,291427,211772
291428,211773,291428,211773
291430,211776,291430,211776
291431,211777,291431,211777
291433,211779,291433,211779
291434,211780,291434,211780
291435,211781,291435,211781
291438,211784,291438,211784
291439,211785,291439,211785
291440,211787,291440,211787
291443,211790,291443,211790
291445,211792,291445,211792
291446,211793,291446,211793
291447,211794,291447,211794
291449,211796,291449,211796
291450,211798,291450,211798
291452,211800,291452,211800
291453,211801,291453,211801
291454,211802,291454,211802
291456,211804,291456,211804
291458,211806,291458,211806
291461,211810,291461,211810
291462,211811,291462,211811
291463,211812,291463,211812
291465,211814,291465,211814
291468,211817,291468,211817
291469,211818,291469,211818
291470,211820,291470,211820
291471,211821,291471,211821
291472,211822,291472,211822
291473,211823,291473,211823
291474,211824,291474,211824
291475,211825,291475,211825
291476,211826,291476,211826
291477,211827,291477,211827
291478,211828,291478,211828
291479,211829,291479,211829
291480,211831,291480,211831
291482,211833,291482,211833
291483,211834,291483,211834
291484,211835,291484,211835
291485,211836,291485,211836
291487,211838,291487,211838
291488,211839,291488,211839
291489,211840,291489,211840
291490,211842,291490,211842
291495,211847,291495,211847
291496,211848,291496,211848
291498,211850,291498,211850
291499,211851,291499,211851
291501,211855,291501,211855
291503,211857,291503,211857
291504,211858,291504,211858
291505,211859,291505,211859
291507,211861,291507,211861
291508,211862,291508,211862
291509,211863,291509,211863
291510,211865,291510,211865
291514,211869,291514,211869
291516,211871,291516,211871
291517,211872,291517,211872
291519,211874,291519,211874
291520,211876,291520,211876
291522,168764,291522,168764
291523,211878,291523,211878
291524,211879,291524,211879
291525,211880,291525,211880
291526,211881,291526,211881
291527,211882,291527,211882
291529,211884,291529,211884
291530,211886,291530,211886
291533,211889,291533,211889
291534,211890,291534,211890
291537,211893,291537,211893
291539,211895,291539,211895
291541,211898,291541,211898
291542,211899,291542,211899
291545,211902,291545,211902
291546,211903,291546,211903
291548,211905,291548,211905
291550,211908,291550,211908
291551,211909,291551,211909
291553,211911,291553,211911
291554,211912,291554,211912
291555,211913,291555,211913
291556,211914,291556,211914
291557,211915,291557,211915
291558,211916,291558,211916
291559,211917,291559,211917
291560,211919,291560,211919
291561,211920,291561,211920
291564,211923,291564,211923
291565,211924,291565,211924
291566,211925,291566,211925
291567,211926,291567,211926
291569,211928,291569,211928
291571,211931,291571,211931
291572,211932,291572,211932
291573,211933,291573,211933
291575,211935,291575,211935
291576,211936,291576,211936
291577,211937,291577,211937
291578,211938,291578,211938
291579,211939,291579,211939
291580,211941,291580,211941
291583,211944,291583,211944
291585,211946,291585,211946
291586,211947,291586,211947
291587,211948,291587,211948
291589,211950,291589,211950
291590,211952,291590,211952
291592,211954,291592,211954
291593,211955,291593,211955
291594,211956,291594,211956
291596,211958,291596,211958
291597,211959,291597,211959
291598,211960,291598,211960
291602,211966,291602,211966
291603,211967,291603,211967
291606,211970,291606,211970
291607,211971,291607,211971
291608,211972,291608,211972
291610,211975,291610,211975
291612,211977,291612,211977
291613,211978,291613,211978
291615,211980,291615,211980
291616,211981,291616,211981
291617,211982,291617,211982
291619,211984,291619,211984
291620,211986,291620,211986
291622,211988,291622,211988
291624,211990,291624,211990
291626,211992,291626,211992
291629,211995,291629,211995
291630,211997,291630,211997
291631,211998,291631,211998
291633,212000,291633,212000
291635,212002,291635,212002
291636,212003,291636,212003
291637,212004,291637,212004
291638,212005,291638,212005
291639,212006,291639,212006
291641,212009,291641,212009
291642,212010,291642,212010
291643,212011,291643,212011
291644,212012,291644,212012
291645,212013,291645,212013
291646,212014,291646,212014
291647,212015,291647,212015
291649,212017,291649,212017
291654,212023,291654,212023
291655,212024,291655,212024
291656,212025,291656,212025
291657,212026,291657,212026
291662,212032,291662,212032
291663,212033,291663,212033
291666,212036,291666,212036
291668,212038,291668,212038
291670,212041,291670,212041
291671,212042,291671,212042
291673,212044,291673,212044
291674,212045,291674,212045
291677,212048,291677,212048
291679,212050,291679,212050
291680,212052,291680,212052
291681,212053,291681,212053
291682,212054,291682,212054
291684,212056,291684,212056
291685,212057,291685,212057
291687,177855,291687,177855
291688,212059,291688,212059
291689,212060,291689,212060
291690,212062,291690,212062
291691,212063,291691,212063
291692,212064,291692,212064
291693,212065,291693,212065
291696,212068,291696,212068
291699,212071,291699,212071
291700,212074,291700,212074
291701,212075,291701,212075
291702,212076,291702,212076
291703,212077,291703,212077
291708,212082,291708,212082
291709,212083,291709,212083
291710,212085,291710,212085
291711,212086,291711,212086
291714,212089,291714,212089
291715,212090,291715,212090
291716,212091,291716,212091
291717,212092,291717,212092
291718,212093,291718,212093
291719,212094,291719,212094
291720,212096,291720,212096
291721,212097,291721,212097
291722,212098,291722,212098
291724,212100,291724,212100
291725,212101,291725,212101
291726,212102,291726,212102
291728,212104,291728,212104
291731,212108,291731,212108
291732,212109,291732,212109
291733,212110,291733,212110
291735,212112,291735,212112
291736,212113,291736,212113
291737,212114,291737,212114
291742,212120,291742,212120
291743,212121,291743,212121
291744,212122,291744,212122
291745,212123,291745,212123
291746,212124,291746,212124
291748,212126,291748,212126
291750,212129,291750,212129
291751,212130,291751,212130
291754,212133,291754,212133
291755,212134,291755,212134
291756,212135,291756,212135
291758,212137,291758,212137
291760,212140,291760,212140
291762,212142,291762,212142
291763,212143,291763,212143
291764,212144,291764,212144
291766,212146,291766,212146
291768,212148,291768,212148
291770,265791,291770,265791
291771,212152,291771,212152
291772,212153,291772,212153
291775,212156,291775,212156
291776,212157,291776,212157
291777,212158,291777,212158
291778,212159,291778,212159
291779,212160,291779,212160
291781,212163,291781,212163
291783,212165,291783,212165
291784,212166,291784,212166
291787,212169,291787,212169
291788,212170,291788,212170
291789,212171,291789,212171
291790,212173,291790,212173
291794,212177,291794,212177
291795,212178,291795,212178
291796,212179,291796,212179
291800,212185,291800,212185
291802,212187,291802,212187
291803,212188,291803,212188
291804,212189,291804,212189
291805,212190,291805,212190
291806,212191,291806,212191
291807,212192,291807,212192
291808,212193,291808,212193
291809,212194,291809,212194
291810,212196,291810,212196
291811,212197,291811,212197
291812,212198,291812,212198
291815,212201,291815,212201
291817,212203,291817,212203
291818,212204,291818,212204
291819,212205,291819,212205
291820,212207,291820,212207
291822,161280,291822,161280
291823,212210,291823,212210
291824,212211,291824,212211
291825,212212,291825,212212
291826,212213,291826,212213
291828,212215,291828,212215
291830,212218,291830,212218
291831,212219,291831,212219
291832,212220,291832,212220
291833,212221,291833,212221
291834,212222,291834,212222
291837,212225,291837,212225
291840,212229,291840,212229
291841,212230,291841,212230
291842,212231,291842,212231
291845,212234,291845,212234
291846,212235,291846,212235
291847,212236,291847,212236
291848,212237,291848,212237
291849,212238,291849,212238
291850,212240,291850,212240
291852,212242,291852,212242
291853,212243,291853,212243
291855,212245,291855,212245
291856,212246,291856,212246
291857,212247,291857,212247
291858,212248,291858,212248
291863,212254,291863,212254
291865,212256,291865,212256
291866,212257,291866,212257
291867,212258,291867,212258
291869,212260,291869,212260
291870,212262,291870,212262
291873,212265,291873,212265
291874,212266,291874,212266
291875,212267,291875,212267
291876,212268,291876,212268
291879,212271,291879,212271
291880,212273,291880,212273
291881,212274,291881,212274
291883,212276,291883,212276
291884,212277,291884,212277
291885,212278,291885,212278
291886,212279,291886,212279
291888,212281,291888,212281
291889,212282,291889,212282
291890,212284,291890,212284
291893,212287,291893,212287
291894,212288,291894,212288
291897,212291,291897,212291
291899,212293,291899,212293
291900,212296,291900,212296
291903,212299,291903,212299
291906,212302,291906,212302
291909,212305,291909,212305
291910,212307,291910,212307
291912,212309,291912,212309
291914,212311,291914,212311
291917,212314,291917,212314
291918,212315,291918,212315
291919,212316,291919,212316
291922,212320,291922,212320
291924,212322,291924,212322
291925,212323,291925,212323
291931,212330,291931,212330
291932,212331,291932,212331
291933,212332,291933,212332
291934,212333,291934,212333
291938,212337,291938,212337
291939,212338,291939,212338
291941,212341,291941,212341
291942,212342,291942,212342
291943,212343,291943,212343
291944,212344,291944,212344
291946,212346,291946,212346
291948,212348,291948,212348
291949,212349,291949,212349
291950,212351,291950,212351
291951,212352,291951,212352
291959,210293,291959,210293
291960,212361,291960,212361
291962,212363,291962,212363
291964,212365,291964,212365
291967,212368,291967,212368
291968,212369,291968,212369
291969,212370,291969,212370
291970,212372,291970,212372
291971,212373,291971,212373
291972,212374,291972,212374
291973,212375,291973,212375
291974,212376,291974,212376
291975,212377,291975,212377
291976,212378,291976,212378
291979,212381,291979,212381
291982,212385,291982,212385
291984,212387,291984,212387
291985,212388,291985,212388
291986,212389,291986,212389
291987,212390,291987,212390
291992,212396,291992,212396
291993,212397,291993,212397
291995,212399,291995,212399
291997,212401,291997,212401
291999,212403,291999,212403
292001,212408,292001,212408
292002,212409,292002,212409
292005,212412,292005,212412
292006,212413,292006,212413
292007,212414,292007,212414
292008,212415,292008,212415
292009,212416,292009,212416
292010,212418,292010,212418
292011,212419,292011,212419
292014,212422,292014,212422
292018,212426,292018,212426
292020,212429,292020,212429
292023,212432,292023,212432
292025,212434,292025,212434
292027,212436,292027,212436
292029,212438,292029,212438
292030,212440,292030,212440
292031,212441,292031,212441
292032,212442,292032,212442
292033,212443,292033,212443
292037,212447,292037,212447
292040,212451,292040,212451
292042,212453,292042,212453
292043,212454,292043,212454
292044,212455,292044,212455
292045,212456,292045,212456
292046,212457,292046,212457
292048,212459,292048,212459
292049,212460,292049,212460
292050,212462,292050,212462
292051,212463,292051,212463
292052,212464,292052,212464
292054,212466,292054,212466
292055,212467,292055,212467
292057,212469,292057,212469
292058,189662,292058,189662
292063,212476,292063,212476
292065,212478,292065,212478
292068,212481,292068,212481
292071,212485,292071,212485
292072,212486,292072,212486
292073,212487,292073,212487
292074,212488,292074,212488
292075,212489,292075,212489
292076,212490,292076,212490
292077,212491,292077,212491
292079,212493,292079,212493
292080,212495,292080,212495
292081,212496,292081,212496
292082,212497,292082,212497
292083,212498,292083,212498
292084,212499,292084,212499
292085,212500,292085,212500
292087,212502,292087,212502
292088,212503,292088,212503
292091,212507,292091,212507
292093,212509,292093,212509
292094,212510,292094,212510
292095,212511,292095,212511
292096,212512,292096,212512
292098,212514,292098,212514
292099,212515,292099,212515
292100,212518,292100,212518
292101,212519,292101,212519
292102,212520,292102,212520
292103,212521,292103,212521
292104,212522,292104,212522
292107,212525,292107,212525
292108,212526,292108,212526
292109,265958,292109,265958
292110,212529,292110,212529
292112,212531,292112,212531
292113,212532,292113,212532
292115,212534,292115,212534
292116,212535,292116,212535
292118,212537,292118,212537
292119,212538,292119,212538
292120,212540,292120,212540
292121,212541,292121,212541
292122,265964,292122,265964
292123,265965,292123,265965
292125,212545,292125,212545
292127,212547,292127,212547
292128,212548,292128,212548
292129,212549,292129,212549
292131,212552,292131,212552
292132,212553,292132,212553
292133,212554,292133,212554
292134,212555,292134,212555
292135,212556,292135,212556
292139,212560,292139,212560
292140,212562,292140,212562
292141,212563,292141,212563
292143,212565,292143,212565
292145,212567,292145,212567
292147,212569,292147,212569
292149,212571,292149,212571
292150,212573,292150,212573
292153,212576,292153,212576
292154,212577,292154,212577
292155,212578,292155,212578
292156,212579,292156,212579
292157,212580,292157,212580
292164,212588,292164,212588
292165,212589,292165,212589
292167,212591,292167,212591
292168,212592,292168,212592
292169,212593,292169,212593
292170,212595,292170,212595
292172,212597,292172,212597
292173,212598,292173,212598
292174,212599,292174,212599
292175,212600,292175,212600
292179,212604,292179,212604
292183,212609,292183,212609
292184,212610,292184,212610
292186,212612,292186,212612
292188,212614,292188,212614
292190,212617,292190,212617
292192,212619,292192,212619
292193,212620,292193,212620
292194,212621,292194,212621
292195,212622,292195,212622
292196,212623,292196,212623
292197,212624,292197,212624
292199,212626,292199,212626
292200,212629,292200,212629
292202,212631,292202,212631
292203,212632,292203,212632
292207,212636,292207,212636
292208,212637,292208,212637
292209,212638,292209,212638
292210,212640,292210,212640
292212,212642,292212,212642
292214,212644,292214,212644
292216,212646,292216,212646
292218,212648,292218,212648
292219,212649,292219,212649
292220,212651,292220,212651
292221,212652,292221,212652
292222,212653,292222,212653
292223,212654,292223,212654
292224,212655,292224,212655
292226,212657,292226,212657
292227,212658,292227,212658
292228,212659,292228,212659
292229,212660,292229,212660
292230,212662,292230,212662
292231,212663,292231,212663
292236,430165,292236,430165
292240,212672,292240,212672
292241,212673,292241,212673
292242,212674,292242,212674
292243,212675,292243,212675
292244,212676,292244,212676
292246,212678,292246,212678
292247,212679,292247,212679
292248,212680,292248,212680
292249,212681,292249,212681
292250,212683,292250,212683
292251,212684,292251,212684
292252,212685,292252,212685
292253,212686,292253,212686
292255,212688,292255,212688
292256,212689,292256,212689
292260,212694,292260,212694
292263,212697,292263,212697
292264,212698,292264,212698
292267,212701,292267,212701
292268,212702,292268,212702
292271,212706,292271,212706
292272,212707,292272,212707
292274,212709,292274,212709
292275,212710,292275,212710
292276,212711,292276,212711
292278,212713,292278,212713
292283,212719,292283,212719
292284,212720,292284,212720
292285,212721,292285,212721
292286,124999,292286,124999
292290,212726,292290,212726
292291,212727,292291,212727
292292,212728,292292,212728
292294,212730,292294,212730
292295,212731,292295,212731
292296,212732,292296,212732
292299,212735,292299,212735
292301,212739,292301,212739
292302,212740,292302,212740
292303,212741,292303,212741
292307,212745,292307,212745
292308,212746,292308,212746
292309,212747,292309,212747
292310,212749,292310,212749
292311,212750,292311,212750
292312,212751,292312,212751
292313,212752,292313,212752
292315,212754,292315,212754
292317,212756,292317,212756
292318,212757,292318,212757
292321,212761,292321,212761
292323,212763,292323,212763
292324,212764,292324,212764
292325,212765,292325,212765
292326,212766,292326,212766
292328,212768,292328,212768
292330,212771,292330,212771
292332,212773,292332,212773
292334,212775,292334,212775
292336,212777,292336,212777
292338,212779,292338,212779
292339,212780,292339,212780
292341,212783,292341,212783
292342,212784,292342,212784
292343,212785,292343,212785
292344,212786,292344,212786
292345,212787,292345,212787
292346,212788,292346,212788
292347,212789,292347,212789
292349,212791,292349,212791
292350,212793,292350,212793
292352,212795,292352,212795
292354,212797,292354,212797
292356,212799,292356,212799
292357,212800,292357,212800
292358,212801,292358,212801
292360,212804,292360,212804
292361,212805,292361,212805
292363,212807,292363,212807
292364,212808,292364,212808
292365,212809,292365,212809
292366,212810,292366,212810
292369,212813,292369,212813
292370,212815,292370,212815
292371,212816,292371,212816
292373,212818,292373,212818
292374,212819,292374,212819
292375,212820,292375,212820
292376,212821,292376,212821
292377,212822,292377,212822
292378,212823,292378,212823
292379,212824,292379,212824
292381,212827,292381,212827
292385,212831,292385,212831
292386,212832,292386,212832
292387,212833,292387,212833
292388,212834,292388,212834
292389,212835,292389,212835
292391,266086,292391,266086
292392,212839,292392,212839
292393,266087,292393,266087
292394,212841,292394,212841
292395,212842,292395,212842
292396,212843,292396,212843
292397,212844,292397,212844
292398,212845,292398,212845
292400,212849,292400,212849
292401,212850,292401,212850
292404,212853,292404,212853
292407,212856,292407,212856
292408,266094,292408,266094
292410,212860,292410,212860
292411,212861,292411,212861
292412,212862,292412,212862
292414,212864,292414,212864
292417,212867,292417,212867
292421,212872,292421,212872
292422,212873,292422,212873
292423,212874,292423,212874
292424,212875,292424,212875
292426,212877,292426,212877
292429,212880,292429,212880
292431,212883,292431,212883
292432,212884,292432,212884
292434,212886,292434,212886
292435,212887,292435,212887
292437,212889,292437,212889
292438,212890,292438,212890
292439,212891,292439,212891
292440,212893,292440,212893
292442,212895,292442,212895
292444,212897,292444,212897
292445,212898,292445,212898
292446,212899,292446,212899
292447,212900,292447,212900
292448,212901,292448,212901
292449,212902,292449,212902
292451,212905,292451,212905
292452,212906,292452,212906
292453,212907,292453,212907
292454,212908,292454,212908
292455,212909,292455,212909
292456,212910,292456,212910
292458,212912,292458,212912
292459,212913,292459,212913
292463,212918,292463,212918
292464,212919,292464,212919
292465,212920,292465,212920
292466,212921,292466,212921
292469,212924,292469,212924
292470,212926,292470,212926
292473,212929,292473,212929
292477,212933,292477,212933
292481,212938,292481,212938
292489,212946,292489,212946
292490,212948,292490,212948
292491,212949,292491,212949
292492,212950,292492,212950
292493,212951,292493,212951
292494,212952,292494,212952
292495,212953,292495,212953
292497,212955,292497,212955
292506,212966,292506,212966
292507,212967,292507,212967
292508,212968,292508,212968
292512,212973,292512,212973
292513,212974,292513,212974
292519,212980,292519,212980
292523,212985,292523,212985
292524,212986,292524,212986
292526,212988,292526,212988
292529,212991,292529,212991
292531,212994,292531,212994
292533,212996,292533,212996
292534,212997,292534,212997
292535,212998,292535,212998
292536,212999,292536,212999
292537,213000,292537,213000
292538,213001,292538,213001
292539,213002,292539,213002
292541,213005,292541,213005
292544,213008,292544,213008
292546,213010,292546,213010
292547,213011,292547,213011
292549,213013,292549,213013
292550,213015,292550,213015
292551,213016,292551,213016
292552,213017,292552,213017
292553,213018,292553,213018
292555,213020,292555,213020
292556,213021,292556,213021
292559,213024,292559,213024
292560,213026,292560,213026
292562,213028,292562,213028
292564,213030,292564,213030
292569,213035,292569,213035
292571,213038,292571,213038
292572,213039,292572,213039
292573,213040,292573,213040
292576,266190,292576,266190
292580,213048,292580,213048
292581,213049,292581,213049
292584,213052,292584,213052
292588,213056,292588,213056
292589,213057,292589,213057
292590,213059,292590,213059
292592,213061,292592,213061
292595,213064,292595,213064
292597,213066,292597,213066
292598,213067,292598,213067
292599,213068,292599,213068
292600,213071,292600,213071
292601,213072,292601,213072
292602,213073,292602,213073
292607,213078,292607,213078
292608,213079,292608,213079
292609,213080,292609,213080
292612,213084,292612,213084
292615,213087,292615,213087
292617,213089,292617,213089
292618,213090,292618,213090
292620,213093,292620,213093
292622,213095,292622,213095
292623,213096,292623,213096
292624,213097,292624,213097
292625,213098,292625,213098
292626,213099,292626,213099
292627,213100,292627,213100
292628,213101,292628,213101
292629,213102,292629,213102
292630,213104,292630,213104
292631,213105,292631,213105
292632,213106,292632,213106
292633,213107,292633,213107
292634,213108,292634,213108
292635,213109,292635,213109
292638,213112,292638,213112
292639,213113,292639,213113
292640,266223,292640,266223
292641,213116,292641,213116
292642,213117,292642,213117
292643,213118,292643,213118
292646,213121,292646,213121
292647,213122,292647,213122
292649,213124,292649,213124
292652,213128,292652,213128
292653,213129,292653,213129
292655,213131,292655,213131
292657,213133,292657,213133
292659,213135,292659,213135
292660,213137,292660,213137
292661,213138,292661,213138
292665,213142,292665,213142
292666,213143,292666,213143
292667,213144,292667,213144
292668,213145,292668,213145
292671,213149,292671,213149
292672,213150,292672,213150
292674,213152,292674,213152
292676,213154,292676,213154
292678,213156,292678,213156
292681,213160,292681,213160
292684,213163,292684,213163
292685,213164,292685,213164
292687,213166,292687,213166
292690,190759,292690,190759
292691,213170,292691,213170
292692,213171,292692,213171
292695,213174,292695,213174
292696,213175,292696,213175
292697,213176,292697,213176
292698,213177,292698,213177
292699,87846,292699,87846
292700,213180,292700,213180
292701,213181,292701,213181
292702,213182,292702,213182
292703,213183,292703,213183
292704,213184,292704,213184
292707,213187,292707,213187
292708,213188,292708,213188
292709,213189,292709,213189
292710,213191,292710,213191
292711,213192,292711,213192
292713,213194,292713,213194
292715,213196,292715,213196
292716,213197,292716,213197
